Account,date,daily_pnl,net_pnl_after_fee,trade_count,avg_trade_size,total_volume,avg_leverage,pnl_std,win_rate,long_ratio,close_ratio,total_fees,fear_greed_value,daily_pnl_roll3,trade_count_roll3,win_rate_roll3,fear_greed_value_roll3,daily_pnl_lag1,win_rate_lag1,pnl_std_lag1,next_day_pnl,profitability_bucket
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-11,417.647169,405.153388,82,435.32475609756096,35696.63,0.04353262362067636,24.64619070514875,0.2073170731707317,0.573170731707317,0.21951219512195122,12.493781,69.0,871.9759753333334,288.6666666666667,0.29710121993586575,63.0,1189.078864,0.468503937007874,16.9830192652265,0.0,Low Profit
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,0.0,-3.8371890000000004,3,5116.256666666667,15348.77,0.2486559675442803,0.0,0.0,1.0,0.0,3.8371890000000004,67.0,-76.6889236666667,7.333333333333333,0.12121212121212122,72.33333333333333,-24.632033999999997,0.0,4.474304424985184,304.982785,Low Profit
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-21,201.672306,180.857384,206,288.69718446601945,59471.62,0.028869816603978346,3.410225665693854,0.16990291262135923,0.0,0.1796116504854369,20.814922,76.0,977.3566516666666,32.333333333333336,0.3106060606060608,76.66666666666667,1876.265511,0.4318181818181818,100.6735032676305,261.367634,Low Profit
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-07,1.17533,0.15404700000000005,3,972.65,2917.95,0.026163031691362432,0.6785770918866428,0.3333333333333333,1.0,0.3333333333333333,1.021283,34.0,3805.8770403333333,38.0,0.76167290886392,22.0,279.152034,0.7333333333333333,22.38551557299591,276.76869999999997,Low Profit
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,413.304033,411.75677491000005,18,875.7783333333333,15764.01,0.3552132765497194,73.72058015389678,0.1111111111111111,0.8888888888888888,0.0,1.54725809,47.0,281.60563,12.333333333333334,0.3333333333333333,55.333333333333336,0.0,0.0,0.0,154.257092,Low Profit
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,773.4582,755.6909949999999,9,5640.383333333333,50763.45,0.2741291272989235,244.95820162000237,0.2222222222222222,0.2222222222222222,0.2222222222222222,17.767204999999997,75.0,273.98309266666666,7.666666666666667,0.3333333333333335,75.33333333333333,0.0,0.0,0.0,0.0,Low Profit
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,0.0,-0.00395464,1,149.99,149.99,0.0608355303183938,0.0,0.0,1.0,0.0,0.00395464,34.0,1.164178,8.333333333333334,0.05555555555555555,34.0,3.492534,0.16666666666666666,1.4258210348869174,132.71954399999998,Low Profit
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-27,0.0,-21.011257,18,3890.9755555555553,70037.56,0.03548182196347835,0.0,0.0,1.0,0.0,21.011257,74.0,3232.9549163333327,18.666666666666668,0.345734126984127,75.0,7617.597338,0.38095238095238093,607.1120594255551,16.972942,Low Profit
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-11,0.0,-11.072125999999999,2,23066.935,46133.87,0.7055519235007905,0.0,0.0,1.0,0.0,11.072125999999999,76.0,0.0,3.0,0.0,63.0,0.0,0.0,0.0,152.85358,Low Profit
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.70049,28074.078933,28,2829.6749999999997,79230.9,0.3291742872092841,1618.5464739573003,1.0,1.0,1.0,26.621557,72.0,2709.7802196666667,28.333333333333332,0.5111111111111111,40.333333333333336,0.0,0.0,0.0,2587.44383,High Profit
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-25,0.0,0.0,1,0.94,0.94,4.1688841582401984e-05,0.0,0.0,0.0,0.0,0.0,68.0,48521.149458,79.66666666666667,0.6666666666666666,66.66666666666667,0.0,0.0,0.0,0.0,Low Profit
